uf,endereco,cidade,bairro,latitude,longitude,data_ocorrencia,hora_ocorrencia,presenca_agentes,acao_policial,unidades_policiais,motivo_principal,outros_recortes,tipo,situacao,idade,faixa_etaria,raca,genero,local,circunstancias_vitima,qualificacoes_vitima,status_servico,status_politico,posicao_politico,partido_político,posicao_agente,coorporacao_agente,status_agente,tipo_pessoa
Pernambuco,"Estr. do Arraial - Casa Amarela, Recife - PE, 52070-230, Brasil",RECIFE,CASA AMARELA,-8.026865347850451,-34.917944703925535,2024-05-29,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Macaparana - Alto José do Pinho, Recife - PE, 52110-461, Brasil",RECIFE,ALTO JOSE DO PINHO,-8.0222684297425,-34.904612449728255,2024-05-29,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,24.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. das Andorinhas - Boca da Mata de Valéria, Valéria, Salvador - BA, Brasil",SALVADOR,VALERIA,-12.861025425256036,-38.43999597210038,2024-05-30,02:00:00,Sim,Sim, 31ªCIPM,Ação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Iara, Morro Jorge Turco - Colégio, Rio de Janeiro - RJ, 21545-300, Brasil",RIO DE JANEIRO,COLEGIO,-22.8378724,-43.340855,2024-05-30,05:59:00,Sim,Sim,09º BPM,Ação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Chacina,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Iara, Morro Jorge Turco - Colégio, Rio de Janeiro - RJ, 21545-300, Brasil",RIO DE JANEIRO,COLEGIO,-22.8378724,-43.340855,2024-05-30,05:59:00,Sim,Sim,09º BPM,Ação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Chacina,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Iara, Morro Jorge Turco - Colégio, Rio de Janeiro - RJ, 21545-300, Brasil",RIO DE JANEIRO,COLEGIO,-22.8378724,-43.340855,2024-05-30,05:59:00,Sim,Sim,09º BPM,Ação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Chacina,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Iara, Morro Jorge Turco - Colégio, Rio de Janeiro - RJ, 21545-300, Brasil",RIO DE JANEIRO,COLEGIO,-22.8378724,-43.340855,2024-05-30,05:59:00,Sim,Sim,09º BPM,Ação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Chacina,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Iara, Morro Jorge Turco - Colégio, Rio de Janeiro - RJ, 21545-300, Brasil",RIO DE JANEIRO,COLEGIO,-22.8378724,-43.340855,2024-05-30,05:59:00,Sim,Sim,09º BPM,Ação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Chacina,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Uruguai, Salvador - BA",SALVADOR,URUGUAI,-12.933209559157213,-38.49262241516536,2024-05-29,15:00:00,Sim,Sim,BATALHÃO GÊMEOS,Ação policial,,Pessoa,Morta,,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Alto do Sol - R. Bela Vista - Pte. dos Carvalhos, Cabo de Santo Agostinho - PE, 54580-735, Brasil",CABO DE SANTO AGOSTINHO,PONTE DOS CARVALHOS,-8.236210551350208,-34.98578046072672,2024-05-29,16:30:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,21.0,Adulto,Negra,Homem cis,Residência,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Favela Cavalo de Aço - Senador Camará, Rio de Janeiro - RJ, 23010-530, Brasil",RIO DE JANEIRO,SENADOR CAMARA,-22.8798776,-43.50272009,2024-05-29,13:30:00,Sim,Não,,Homicidio/Tentativa,Outros,Pessoa,Morta,59.0,Adulto,Não identificado,Homem cis,Sem identificação,"Chacina,Sem identificação",Agente de segurança,Não se aplica,Não se aplica,Não se aplica,,Não identificado,Polícia Penal,Fora de serviço,Agente
Rio de Janeiro,"Favela Cavalo de Aço - Senador Camará, Rio de Janeiro - RJ, 23010-530, Brasil",RIO DE JANEIRO,SENADOR CAMARA,-22.8798776,-43.50272009,2024-05-29,13:30:00,Sim,Não,,Homicidio/Tentativa,Outros,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,"Bala perdida,Chacina",Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Favela Cavalo de Aço - Senador Camará, Rio de Janeiro - RJ, 23010-530, Brasil",RIO DE JANEIRO,SENADOR CAMARA,-22.8798776,-43.50272009,2024-05-29,13:30:00,Sim,Não,,Homicidio/Tentativa,Outros,Pessoa,Morta,8.0,Criança,Negra,Homem cis,Sem identificação,"Bala perdida,Chacina",Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia," Parque Verde II, Camaçari - BA, Brasil",CAMACARI,PARQUE VERDE II,-12.727434161246734,-38.33516174735285,2024-05-28,19:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. Luís Eduardo Magalhães, Bairro 17, Itapuã, Salvador - BA, 41630-700, Brasil",SALVADOR,ITAPUA,-12.928732429550967,-38.36814963339967,2024-05-29,14:00:00,Sim,Sim,RONDESP ATLÂNTICO,Ação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. Luís Eduardo Magalhães, Bairro 17, Itapuã, Salvador - BA, 41630-700, Brasil",SALVADOR,ITAPUA,-12.928732429550967,-38.36814963339967,2024-05-29,14:00:00,Sim,Sim,RONDESP ATLÂNTICO,Ação policial,,Pessoa,Morta,,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Santo Antônio do Rio das Pedras, Simões Filho - BA, Brasil",SIMOES FILHO,SANTO ANTONIO DO RIO DAS PEDRAS,-12.854504809912791,-38.41336579315367,2024-05-29,03:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Gen. Americano Freire, 185 - Boa Viagem, Recife - PE, 51021-120, Brasil",RECIFE,BOA VIAGEM,-8.124746170789175,-34.90633523252871,2024-05-28,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,33.0,Adulto,Branca,Mulher cis,Sem identificação,Sem identificação,Outros,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Tv. São Pedro - Artur Lundgren I, Paulista - PE, 53417-041, Brasil",PAULISTA,ARTHUR LUNDGREN I,-7.93880057950137,-34.88808653438447,2024-05-28,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,37.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,PPTE,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Estr. do Monjope - Monjope, Igarassu - PE, 53600-000, Brasil",IGARASSU,MONJOPE,-7.862612958061202,-34.91662771443359,2024-05-28,00:00:00,Não,Não,,Tentativa/Roubo,,Pessoa,Ferida,31.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. São Miguel do Jardim Pampulha - Mata Escura, Salvador - BA, Brasil",SALVADOR,MATA ESCURA,-12.938817642551331,-38.460821175999705,2024-05-28,22:00:00,Não,Não,,Arrastão,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Automóvel,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. São Miguel do Jardim Pampulha - Mata Escura, Salvador - BA, Brasil",SALVADOR,MATA ESCURA,-12.938817642551331,-38.460821175999705,2024-05-28,22:00:00,Não,Não,,Arrastão,,Pessoa,Ferida,,Adulto,Negra,Homem cis,Automóvel,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. São Miguel do Jardim Pampulha - Mata Escura, Salvador - BA, Brasil",SALVADOR,MATA ESCURA,-12.938817642551331,-38.460821175999705,2024-05-28,22:00:00,Não,Não,,Arrastão,,Pessoa,Ferida,,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. Marujos do Brasil - Nazaré, Salvador - BA, Brasil",SALVADOR,NAZARE,-12.981441906012316,-38.5089998318078,2024-05-28,21:30:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,18.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Entregador / Motoboy,Em serviço,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Favela Novo Rio (Marcão) - Gardênia Azul, Rio de Janeiro - RJ, 22765-560, Brasil",RIO DE JANEIRO,GARDENIA AZUL,-22.9608807,-43.3489255,2024-05-28,23:16:00,Sim,Sim,BPChq,Ação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Agente de segurança,Não se aplica,Não se aplica,Não se aplica,,Não identificado,Polícia Militar,Em serviço,Agente
Rio de Janeiro,"Conjunto Vila Belga - Marapicu, Nova Iguaçu - RJ, 26296-057, Brasil",NOVA IGUAÇU,MARAPICU,-22.80594294794855,-43.58858964672506,2024-05-28,15:00:00,Sim,Sim,20 BPM,Ação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Praça Martiniano Maia - Centro, Lauro de Freitas - BA, 42702-720, Brasil",LAURO DE FREITAS,CENTRO,-12.896043127437066,-38.32406132298579,2024-05-28,18:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,25.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Baixa (Baixa Fria) - São Caetano, Salvador - BA, Brasil",SALVADOR,SAO CAETANO,-12.928538178534996,-38.4749761645774,2024-05-28,18:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"COMPAZ Escritor Ariano Suassuna - Cordeiro, Recife - PE, Brasil",RECIFE,CORDEIRO,-8.059654235383247,-34.92598014527712,2024-05-27,21:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,15.0,Adolescente,Branca,Homem cis,Outros,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"São Cristóvão, Salvador - BA",SALVADOR,SAO CRISTOVAO,-12.913249856043429,-38.35627561057392,2024-05-27,22:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,20.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Complexo do Chapadão - Pavuna, Rio de Janeiro - RJ, 21650-020, Brasil",RIO DE JANEIRO,PAVUNA,-22.82326393,-43.37707903,2024-05-27,16:30:00,Sim,Sim,"41 BPM, 9BPM, 16BPM",Disputa,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Complexo do Chapadão - Pavuna, Rio de Janeiro - RJ, 21650-020, Brasil",RIO DE JANEIRO,PAVUNA,-22.82326393,-43.37707903,2024-05-27,16:30:00,Sim,Sim,"41 BPM, 9BPM, 16BPM",Disputa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"CIA - Aeroporto (BA-526) - Salvador, BA, Brasil",SALVADOR,NI,-12.906984392222894,-38.35201676977417,2024-05-27,19:00:00,Não,Não,,Tentativa/Roubo,Perseguição,Pessoa,Morta,,Adulto,Negra,Homem cis,Outros,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Saramandaia, Salvador - BA, Brasil",SALVADOR,SARAMANDAIA,-12.974891221096104,-38.468386156225165,2024-05-27,16:30:00,Sim,Sim,PMBA,Ação policial,Perseguição,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Travessa Goiás - Quintino Bocaiúva, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,QUINTINO BOCAIUVA,-22.8875711,-43.3213961,2024-05-27,02:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,21.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Travessa Goiás - Quintino Bocaiúva, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,QUINTINO BOCAIUVA,-22.8875711,-43.3213961,2024-05-27,02:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,21.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Vilinha - Tabatinga, Camaragibe - PE, 54756-055, Brasil",CAMARAGIBE,TABATINGA,-7.998554379352524,-34.979142971307944,2024-05-27,08:00:00,Não,Não,,Não identificado,,Pessoa,Morta,21.0,Adulto,Branca,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Gomes Taborda - Cordeiro, Recife - PE, 50630-255, Brasil",RECIFE,CORDEIRO,-8.054500282325831,-34.92670611836745,2024-05-27,02:00:00,Sim,Não,,Briga,,Pessoa,Ferida,35.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Agente de segurança,Não se aplica,Não se aplica,Não se aplica,,Não identificado,Guarda Municipal,Fora de serviço,Agente
Pernambuco,"Comunidade Roda de Fogo - R. Batalha de Tejucupapo - Torrões, Recife - PE, 50650-010, Brasil",RECIFE,TORROES,-8.05695327819384,-34.93813598555168,2024-05-26,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,17.0,Adolescente,Negra,Homem cis,Residência,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Vila Manchete - Tv. Golfinho - Ouro Preto, Olinda - PE, 53370-193, Brasil",OLINDA,OURO PRETO,-7.997739358597682,-34.87057809937831,2024-05-27,02:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,38.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Vila Kennedy, Rio de Janeiro - RJ, 23098-030, Brasil",RIO DE JANEIRO,VILA KENNEDY,-22.85399886133852,-43.48770079748383,2024-05-27,10:00:00,Sim,Sim,14 BPM,Ação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Vila Kennedy, Rio de Janeiro - RJ, 23098-030, Brasil",RIO DE JANEIRO,VILA KENNEDY,-22.85399886133852,-43.48770079748383,2024-05-27,10:00:00,Sim,Sim,14 BPM,Ação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Hospital Barão de Lucena - Avenida Caxangá - Iputinga, Recife - PE, Brasil",RECIFE,IPUTINGA,-8.0384821,-34.9389858,2024-05-26,00:00:00,Não,Não,,Não identificado,,Pessoa,Ferida,,Criança,Não identificado,Mulher cis,Outros,Bala perdida,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. José Galdino Alves - Santo Aleixo, Jaboatão dos Guararapes - PE, 54120-210, Brasil",JABOATAO DOS GUARARAPES,SANTO ALEIXO,-8.105062818419182,-35.01524195566813,2024-05-26,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,42.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Loteamento Nova Paulista - R. Dois - Nobre, Paulista - PE, 53401-744, Brasil",PAULISTA,NOBRE,-7.942875396318331,-34.86793415773365,2024-05-26,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,28.0,Adulto,Branca,Homem cis,Sem identificação,Sem identificação,Outros,Não identificado,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Jardim Piedade - R. Paz e Amor - Piedade, Jaboatão dos Guararapes - PE, 54410-295, Brasil",JABOATAO DOS GUARARAPES,PIEDADE,-8.180565077232464,-34.92531369205278,2024-05-26,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,25.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,PPTE,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Comunidade Capuá - Areias, Recife - PE, 50781-490, Brasil",RECIFE,AREIAS,-8.087373213997248,-34.93472813699361,2024-05-26,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Engenho Velho de Brotas, Salvador - BA, Brasil",SALVADOR,ENGENHO VELHO DE BROTAS,-12.9873713,-38.4995484,2024-05-26,22:00:00,Não,Não,,Tentativa/Roubo,,Pessoa,Ferida,47.0,Adulto,Não identificado,Mulher cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Av. Joana Angélica - Nazaré, Salvador - BA, Brasil",SALVADOR,NAZARE,-12.97874869395696,-38.506850012081344,2024-05-26,22:00:00,Não,Não,,Briga,,Pessoa,Ferida,18.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua das Camélias - Campo Grande, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,CAMPO GRANDE,-22.8444372,-43.5324822,2024-05-26,15:00:00,Não,Não,,Briga,,Pessoa,Morta,39.0,Adulto,Branca,Homem cis,Sem identificação,Sem identificação,Motorista de aplicativo,De folga,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Coelho, São Gonçalo - RJ, Brasil",SÃO GONÇALO,COELHO,-22.835891,-42.991026,2024-05-26,02:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,26.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
